Importance,Level,Job Zone,Occupation,Skill,Category
72,63,5,Pharmacists,Critical Thinking,Basic Skill
72,61,5,"Anthropology and Archeology Teachers, Postsecondary",Critical Thinking,Basic Skill
72,61,5,Architectural and Engineering Managers,Critical Thinking,Basic Skill
72,61,4,"Environmental Scientists and Specialists, Including Health",Critical Thinking,Basic Skill
72,61,4,Food Scientists and Technologists,Critical Thinking,Basic Skill
72,61,5,"Forestry and Conservation Science Teachers, Postsecondary",Critical Thinking,Basic Skill
72,61,4,Health Informatics Specialists,Critical Thinking,Basic Skill
72,61,5,Industrial Ecologists,Critical Thinking,Basic Skill
72,61,4,Logistics Engineers,Critical Thinking,Basic Skill
72,61,4,Marketing Managers,Critical Thinking,Basic Skill
72,61,5,Marriage and Family Therapists,Critical Thinking,Basic Skill
72,61,4,Materials Engineers,Critical Thinking,Basic Skill
72,61,4,Mechanical Engineers,Critical Thinking,Basic Skill
72,61,5,"Nursing Instructors and Teachers, Postsecondary",Critical Thinking,Basic Skill
72,61,5,"Psychology Teachers, Postsecondary",Critical Thinking,Basic Skill
72,61,4,Regulatory Affairs Specialists,Critical Thinking,Basic Skill
72,61,5,Veterinarians,Critical Thinking,Basic Skill
72,59,5,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Critical Thinking,Basic Skill
72,59,5,Athletic Trainers,Critical Thinking,Basic Skill
72,59,5,"Biological Science Teachers, Postsecondary",Critical Thinking,Basic Skill
72,59,5,Chiropractors,Critical Thinking,Basic Skill
72,59,5,"Communications Teachers, Postsecondary",Critical Thinking,Basic Skill
72,59,5,"Economics Teachers, Postsecondary",Critical Thinking,Basic Skill
72,59,5,"Engineering Teachers, Postsecondary",Critical Thinking,Basic Skill
72,59,5,Genetic Counselors,Critical Thinking,Basic Skill
72,59,4,Geodetic Surveyors,Critical Thinking,Basic Skill
72,59,4,Information Security Analysts,Critical Thinking,Basic Skill
72,59,5,Instructional Coordinators,Critical Thinking,Basic Skill
72,59,5,"Mathematical Science Teachers, Postsecondary",Critical Thinking,Basic Skill
72,59,4,Occupational Health and Safety Specialists,Critical Thinking,Basic Skill
72,59,4,Personal Financial Advisors,Critical Thinking,Basic Skill
72,59,5,"Political Science Teachers, Postsecondary",Critical Thinking,Basic Skill
72,59,3,Private Detectives and Investigators,Critical Thinking,Basic Skill
72,59,4,Public Relations Specialists,Critical Thinking,Basic Skill
72,59,4,Regulatory Affairs Managers,Critical Thinking,Basic Skill
72,59,4,Social and Community Service Managers,Critical Thinking,Basic Skill
72,57,3,Aerospace Engineering and Operations Technologists and Technicians,Critical Thinking,Basic Skill
72,57,3,Aircraft Mechanics and Service Technicians,Critical Thinking,Basic Skill
72,57,5,Art Therapists,Critical Thinking,Basic Skill
72,57,4,Biological Technicians,Critical Thinking,Basic Skill
72,57,4,Compensation and Benefits Managers,Critical Thinking,Basic Skill
72,57,4,"Compensation, Benefits, and Job Analysis Specialists",Critical Thinking,Basic Skill
72,57,4,Credit Analysts,Critical Thinking,Basic Skill
72,57,4,Cytogenetic Technologists,Critical Thinking,Basic Skill
72,57,4,Database Administrators,Critical Thinking,Basic Skill
72,57,4,"Directors, Religious Activities and Education",Critical Thinking,Basic Skill
72,57,4,Editors,Critical Thinking,Basic Skill
72,57,4,Environmental Engineering Technologists and Technicians,Critical Thinking,Basic Skill
72,57,4,Fish and Game Wardens,Critical Thinking,Basic Skill
72,57,4,Foresters,Critical Thinking,Basic Skill
72,57,4,Fundraisers,Critical Thinking,Basic Skill
72,57,5,"Geography Teachers, Postsecondary",Critical Thinking,Basic Skill
72,57,4,Human Resources Specialists,Critical Thinking,Basic Skill
72,57,4,Loss Prevention Managers,Critical Thinking,Basic Skill
72,57,4,Media Technical Directors/Managers,Critical Thinking,Basic Skill
72,57,3,Nuclear Monitoring Technicians,Critical Thinking,Basic Skill
72,57,3,Nuclear Power Reactor Operators,Critical Thinking,Basic Skill
72,57,3,Police Identification and Records Officers,Critical Thinking,Basic Skill
72,57,4,Probation Officers and Correctional Treatment Specialists,Critical Thinking,Basic Skill
72,57,5,Prosthodontists,Critical Thinking,Basic Skill
72,57,5,"Recreation and Fitness Studies Teachers, Postsecondary",Critical Thinking,Basic Skill
72,57,4,Recreational Therapists,Critical Thinking,Basic Skill
72,57,3,Respiratory Therapists,Critical Thinking,Basic Skill
72,57,3,Robotics Technicians,Critical Thinking,Basic Skill
72,57,4,Sales Managers,Critical Thinking,Basic Skill
72,57,3,Spa Managers,Critical Thinking,Basic Skill
72,57,4,Supply Chain Managers,Critical Thinking,Basic Skill
72,57,4,Sustainability Specialists,Critical Thinking,Basic Skill
72,57,4,Talent Directors,Critical Thinking,Basic Skill
72,57,4,Training and Development Managers,Critical Thinking,Basic Skill
72,57,4,Training and Development Specialists,Critical Thinking,Basic Skill
72,57,3,Wind Energy Operations Managers,Critical Thinking,Basic Skill
72,55,4,Accountants and Auditors,Critical Thinking,Basic Skill
72,55,5,Adapted Physical Education Specialists,Critical Thinking,Basic Skill
72,55,4,Appraisers and Assessors of Real Estate,Critical Thinking,Basic Skill
72,55,4,Biofuels Production Managers,Critical Thinking,Basic Skill
72,55,4,"Career/Technical Education Teachers, Middle School",Critical Thinking,Basic Skill
72,55,4,"Career/Technical Education Teachers, Secondary School",Critical Thinking,Basic Skill
72,55,4,Data Warehousing Specialists,Critical Thinking,Basic Skill
72,55,4,Database Architects,Critical Thinking,Basic Skill
72,55,4,"Farmers, Ranchers, and Other Agricultural Managers",Critical Thinking,Basic Skill
72,55,3,First-Line Supervisors of Office and Administrative Support Workers,Critical Thinking,Basic Skill
72,55,4,General and Operations Managers,Critical Thinking,Basic Skill
72,55,5,"History Teachers, Postsecondary",Critical Thinking,Basic Skill
72,55,3,Industrial Engineering Technologists and Technicians,Critical Thinking,Basic Skill
72,55,4,Landscape Architects,Critical Thinking,Basic Skill
72,55,4,"Meeting, Convention, and Event Planners",Critical Thinking,Basic Skill
72,55,4,Network and Computer Systems Administrators,Critical Thinking,Basic Skill
72,55,3,Occupational Health and Safety Technicians,Critical Thinking,Basic Skill
72,55,4,Radio Frequency Identification Device Specialists,Critical Thinking,Basic Skill
72,55,4,Real Estate Brokers,Critical Thinking,Basic Skill
72,55,4,"Secondary School Teachers, Except Special and Career/Technical Education",Critical Thinking,Basic Skill
72,55,4,Software Quality Assurance Analysts and Testers,Critical Thinking,Basic Skill
72,55,4,"Special Education Teachers, Middle School",Critical Thinking,Basic Skill
72,55,5,"Special Education Teachers, Preschool",Critical Thinking,Basic Skill
72,54,4,"Buyers and Purchasing Agents, Farm Products",Critical Thinking,Basic Skill
72,54,3,Commercial Divers,Critical Thinking,Basic Skill
72,54,3,Firefighters,Critical Thinking,Basic Skill
72,54,3,First-Line Supervisors of Firefighting and Prevention Workers,Critical Thinking,Basic Skill
72,54,3,First-Line Supervisors of Personal Service Workers,Critical Thinking,Basic Skill
72,54,3,Ship Engineers,Critical Thinking,Basic Skill
72,54,3,"Tax Examiners and Collectors, and Revenue Agents",Critical Thinking,Basic Skill
72,52,3,Civil Engineering Technologists and Technicians,Critical Thinking,Basic Skill
72,52,3,Nuclear Medicine Technologists,Critical Thinking,Basic Skill
72,52,3,Nuclear Technicians,Critical Thinking,Basic Skill
72,52,2,Power Plant Operators,Critical Thinking,Basic Skill
72,48,3,Transit and Railroad Police,Critical Thinking,Basic Skill
70,58,4,"News Analysts, Reporters, and Journalists",Critical Thinking,Basic Skill
69,64,5,Mental Health Counselors,Critical Thinking,Basic Skill
69,63,5,Curators,Critical Thinking,Basic Skill
69,59,4,Construction Managers,Critical Thinking,Basic Skill
69,59,4,Cost Estimators,Critical Thinking,Basic Skill
69,59,4,Human Resources Managers,Critical Thinking,Basic Skill
69,59,4,Quality Control Systems Managers,Critical Thinking,Basic Skill
69,59,5,"Sociology Teachers, Postsecondary",Critical Thinking,Basic Skill
69,57,4,Art Directors,Critical Thinking,Basic Skill
69,57,4,Clinical Research Coordinators,Critical Thinking,Basic Skill
69,57,4,Commercial and Industrial Designers,Critical Thinking,Basic Skill
69,57,3,Computer Systems Analysts,Critical Thinking,Basic Skill
69,57,5,"Education Teachers, Postsecondary",Critical Thinking,Basic Skill
69,57,5,"English Language and Literature Teachers, Postsecondary",Critical Thinking,Basic Skill
69,57,5,"Family and Consumer Sciences Teachers, Postsecondary",Critical Thinking,Basic Skill
69,57,4,Health Education Specialists,Critical Thinking,Basic Skill
69,57,3,Hydroelectric Production Managers,Critical Thinking,Basic Skill
69,57,3,Licensed Practical and Licensed Vocational Nurses,Critical Thinking,Basic Skill
69,57,3,Loan Interviewers and Clerks,Critical Thinking,Basic Skill
69,57,4,Loan Officers,Critical Thinking,Basic Skill
69,57,4,Manufacturing Engineers,Critical Thinking,Basic Skill
69,57,4,Mechatronics Engineers,Critical Thinking,Basic Skill
69,57,4,Medical and Clinical Laboratory Technologists,Critical Thinking,Basic Skill
69,57,3,Neurodiagnostic Technologists,Critical Thinking,Basic Skill
69,57,4,Purchasing Managers,Critical Thinking,Basic Skill
69,57,4,Range Managers,Critical Thinking,Basic Skill
69,57,4,"Special Education Teachers, Secondary School",Critical Thinking,Basic Skill
69,57,4,Surveyors,Critical Thinking,Basic Skill
69,57,3,Veterinary Technologists and Technicians,Critical Thinking,Basic Skill
69,57,3,"Wholesale and Retail Buyers, Except Farm Products",Critical Thinking,Basic Skill
69,56,4,Geographic Information Systems Technologists and Technicians,Critical Thinking,Basic Skill
69,55,5,Acupuncturists,Critical Thinking,Basic Skill
69,55,3,Administrative Services Managers,Critical Thinking,Basic Skill
69,55,3,Airfield Operations Specialists,Critical Thinking,Basic Skill
69,55,4,Broadcast Announcers and Radio Disc Jockeys,Critical Thinking,Basic Skill
69,55,4,Budget Analysts,Critical Thinking,Basic Skill
69,55,3,Chefs and Head Cooks,Critical Thinking,Basic Skill
69,55,5,Clergy,Critical Thinking,Basic Skill
69,55,4,Computer Programmers,Critical Thinking,Basic Skill
69,55,3,Computer User Support Specialists,Critical Thinking,Basic Skill
69,55,3,Construction and Building Inspectors,Critical Thinking,Basic Skill
69,55,4,Credit Counselors,Critical Thinking,Basic Skill
69,55,3,Customs Brokers,Critical Thinking,Basic Skill
69,55,5,Cytotechnologists,Critical Thinking,Basic Skill
69,55,3,Desktop Publishers,Critical Thinking,Basic Skill
69,55,3,Energy Auditors,Critical Thinking,Basic Skill
69,55,5,Farm and Home Management Educators,Critical Thinking,Basic Skill
69,55,3,"First-Line Supervisors of Mechanics, Installers, and Repairers",Critical Thinking,Basic Skill
69,55,5,"Foreign Language and Literature Teachers, Postsecondary",Critical Thinking,Basic Skill
69,55,4,Insurance Sales Agents,Critical Thinking,Basic Skill
69,55,4,Insurance Underwriters,Critical Thinking,Basic Skill
69,55,4,Lodging Managers,Critical Thinking,Basic Skill
69,55,3,Mechanical Engineering Technologists and Technicians,Critical Thinking,Basic Skill
69,55,4,"Poets, Lyricists and Creative Writers",Critical Thinking,Basic Skill
69,55,3,Police and Sheriff's Patrol Officers,Critical Thinking,Basic Skill
69,55,2,Postmasters and Mail Superintendents,Critical Thinking,Basic Skill
69,55,2,Public Safety Telecommunicators,Critical Thinking,Basic Skill
69,55,4,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Critical Thinking,Basic Skill
69,55,4,Remote Sensing Technicians,Critical Thinking,Basic Skill
69,55,4,Search Marketing Strategists,Critical Thinking,Basic Skill
69,55,4,Social Science Research Assistants,Critical Thinking,Basic Skill
69,55,4,Statistical Assistants,Critical Thinking,Basic Skill
69,55,4,Video Game Designers,Critical Thinking,Basic Skill
69,55,3,Web Developers,Critical Thinking,Basic Skill
69,54,4,"Agents and Business Managers of Artists, Performers, and Athletes",Critical Thinking,Basic Skill
69,54,3,Avionics Technicians,Critical Thinking,Basic Skill
69,54,3,Cardiovascular Technologists and Technicians,Critical Thinking,Basic Skill
69,54,3,"Career/Technical Education Teachers, Postsecondary",Critical Thinking,Basic Skill
69,54,4,Community Health Workers,Critical Thinking,Basic Skill
69,54,4,Computer Network Support Specialists,Critical Thinking,Basic Skill
69,54,4,Document Management Specialists,Critical Thinking,Basic Skill
69,54,3,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",Critical Thinking,Basic Skill
69,54,4,"Environmental Science and Protection Technicians, Including Health",Critical Thinking,Basic Skill
69,54,3,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",Critical Thinking,Basic Skill
69,54,2,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",Critical Thinking,Basic Skill
69,54,3,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",Critical Thinking,Basic Skill
69,54,3,First-Line Supervisors of Production and Operating Workers,Critical Thinking,Basic Skill
69,54,2,Gambling Surveillance Officers and Gambling Investigators,Critical Thinking,Basic Skill
69,54,3,Power Distributors and Dispatchers,Critical Thinking,Basic Skill
69,54,2,Procurement Clerks,Critical Thinking,Basic Skill
69,54,4,"Securities, Commodities, and Financial Services Sales Agents",Critical Thinking,Basic Skill
69,54,5,Set and Exhibit Designers,Critical Thinking,Basic Skill
69,54,4,Special Effects Artists and Animators,Critical Thinking,Basic Skill
69,54,3,Tutors,Critical Thinking,Basic Skill
69,52,2,Correctional Officers and Jailers,Critical Thinking,Basic Skill
69,52,3,Precision Agriculture Technicians,Critical Thinking,Basic Skill
69,52,2,Retail Loss Prevention Specialists,Critical Thinking,Basic Skill
69,50,2,Aircraft Cargo Handling Supervisors,Critical Thinking,Basic Skill
69,50,4,Choreographers,Critical Thinking,Basic Skill
69,50,3,Medical Appliance Technicians,Critical Thinking,Basic Skill
69,48,3,Broadcast Technicians,Critical Thinking,Basic Skill
69,48,3,"Electric Motor, Power Tool, and Related Repairers",Critical Thinking,Basic Skill
69,48,3,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",Critical Thinking,Basic Skill
69,48,3,Fabric and Apparel Patternmakers,Critical Thinking,Basic Skill
69,48,3,Forest and Conservation Technicians,Critical Thinking,Basic Skill
69,48,2,Pest Control Workers,Critical Thinking,Basic Skill
69,48,3,Signal and Track Switch Repairers,Critical Thinking,Basic Skill
69,46,2,Home Appliance Repairers,Critical Thinking,Basic Skill
69,46,2,Manufactured Building and Mobile Home Installers,Critical Thinking,Basic Skill
69,46,2,"Service Unit Operators, Oil and Gas",Critical Thinking,Basic Skill
69,45,2,Athletes and Sports Competitors,Critical Thinking,Basic Skill
69,45,3,"Preschool Teachers, Except Special Education",Critical Thinking,Basic Skill
69,37,2,Hoist and Winch Operators,Critical Thinking,Basic Skill
67,54,3,Electrical and Electronic Engineering Technologists and Technicians,Critical Thinking,Basic Skill
66,59,4,Biofuels/Biodiesel Technology and Product Development Managers,Critical Thinking,Basic Skill
66,57,2,Agricultural Inspectors,Critical Thinking,Basic Skill
66,57,3,Real Estate Sales Agents,Critical Thinking,Basic Skill
66,57,3,Residential Advisors,Critical Thinking,Basic Skill
66,57,4,Social and Human Service Assistants,Critical Thinking,Basic Skill
66,57,4,Writers and Authors,Critical Thinking,Basic Skill
66,55,5,"Art, Drama, and Music Teachers, Postsecondary",Critical Thinking,Basic Skill
66,55,3,Compliance Officers,Critical Thinking,Basic Skill
66,55,2,First-Line Supervisors of Gambling Services Workers,Critical Thinking,Basic Skill
66,55,4,First-Line Supervisors of Non-Retail Sales Workers,Critical Thinking,Basic Skill
66,55,4,Interpreters and Translators,Critical Thinking,Basic Skill
66,55,4,Park Naturalists,Critical Thinking,Basic Skill
66,55,4,Rehabilitation Counselors,Critical Thinking,Basic Skill
66,55,4,Technical Writers,Critical Thinking,Basic Skill
66,54,5,Anesthesiologist Assistants,Critical Thinking,Basic Skill
66,54,3,Electro-Mechanical and Mechatronics Technologists and Technicians,Critical Thinking,Basic Skill
66,54,4,Fitness and Wellness Coordinators,Critical Thinking,Basic Skill
66,54,2,Food Service Managers,Critical Thinking,Basic Skill
66,54,5,Librarians and Media Collections Specialists,Critical Thinking,Basic Skill
66,54,3,Patient Representatives,Critical Thinking,Basic Skill
66,54,3,Psychiatric Technicians,Critical Thinking,Basic Skill
66,54,3,Solar Energy Installation Managers,Critical Thinking,Basic Skill
66,54,3,Telecommunications Engineering Specialists,Critical Thinking,Basic Skill
66,54,3,"Telecommunications Equipment Installers and Repairers, Except Line Installers",Critical Thinking,Basic Skill
66,52,2,Computer Numerically Controlled Tool Operators,Critical Thinking,Basic Skill
66,52,3,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Critical Thinking,Basic Skill
66,52,3,Medical Assistants,Critical Thinking,Basic Skill
66,52,4,"Middle School Teachers, Except Special and Career/Technical Education",Critical Thinking,Basic Skill
66,52,4,Nanotechnology Engineering Technologists and Technicians,Critical Thinking,Basic Skill
66,52,2,Railroad Conductors and Yardmasters,Critical Thinking,Basic Skill
66,52,2,"Title Examiners, Abstractors, and Searchers",Critical Thinking,Basic Skill
66,50,2,"Explosives Workers, Ordnance Handling Experts, and Blasters",Critical Thinking,Basic Skill
66,50,3,Industrial Machinery Mechanics,Critical Thinking,Basic Skill
66,50,2,Recycling Coordinators,Critical Thinking,Basic Skill
66,50,3,Surgical Assistants,Critical Thinking,Basic Skill
66,48,3,First-Line Supervisors of Construction Trades and Extraction Workers,Critical Thinking,Basic Skill
66,48,4,"Geological Technicians, Except Hydrologic Technicians",Critical Thinking,Basic Skill
66,46,2,Cooling and Freezing Equipment Operators and Tenders,Critical Thinking,Basic Skill
66,46,3,Elevator and Escalator Installers and Repairers,Critical Thinking,Basic Skill
66,46,3,Hydroelectric Plant Technicians,Critical Thinking,Basic Skill
66,46,2,"Rotary Drill Operators, Oil and Gas",Critical Thinking,Basic Skill
66,45,2,Bicycle Repairers,Critical Thinking,Basic Skill
66,45,2,Locomotive Engineers,Critical Thinking,Basic Skill
66,45,2,Millwrights,Critical Thinking,Basic Skill
66,45,2,Nannies,Critical Thinking,Basic Skill
66,43,3,"Electrical and Electronics Installers and Repairers, Transportation Equipment",Critical Thinking,Basic Skill
66,43,2,Gas Compressor and Gas Pumping Station Operators,Critical Thinking,Basic Skill
66,43,3,Stonemasons,Critical Thinking,Basic Skill
64,53,3,Architectural and Civil Drafters,Critical Thinking,Basic Skill
64,50,2,"Credit Authorizers, Checkers, and Clerks",Critical Thinking,Basic Skill
63,55,2,First-Line Supervisors of Retail Sales Workers,Critical Thinking,Basic Skill
63,55,5,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",Critical Thinking,Basic Skill
63,55,4,Online Merchants,Critical Thinking,Basic Skill
63,55,3,"Opticians, Dispensing",Critical Thinking,Basic Skill
63,55,4,"Property, Real Estate, and Community Association Managers",Critical Thinking,Basic Skill
63,54,3,Audio and Video Technicians,Critical Thinking,Basic Skill
63,54,4,Bioinformatics Technicians,Critical Thinking,Basic Skill
63,54,4,Cartographers and Photogrammetrists,Critical Thinking,Basic Skill
63,54,2,Chemical Plant and System Operators,Critical Thinking,Basic Skill
63,54,4,Conservation Scientists,Critical Thinking,Basic Skill
63,54,3,Fire Inspectors and Investigators,Critical Thinking,Basic Skill
63,54,4,Music Directors and Composers,Critical Thinking,Basic Skill
63,54,3,Radiation Therapists,Critical Thinking,Basic Skill
63,54,4,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Critical Thinking,Basic Skill
63,54,3,Solar Sales Representatives and Assessors,Critical Thinking,Basic Skill
63,52,3,Electrical and Electronics Drafters,Critical Thinking,Basic Skill
63,52,3,"Eligibility Interviewers, Government Programs",Critical Thinking,Basic Skill
63,52,3,Farm Equipment Mechanics and Service Technicians,Critical Thinking,Basic Skill
63,52,3,Hazardous Materials Removal Workers,Critical Thinking,Basic Skill
63,52,3,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",Critical Thinking,Basic Skill
63,52,2,Non-Destructive Testing Specialists,Critical Thinking,Basic Skill
63,52,3,Tax Preparers,Critical Thinking,Basic Skill
63,50,4,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",Critical Thinking,Basic Skill
63,50,2,Animal Control Workers,Critical Thinking,Basic Skill
63,50,3,Automotive Service Technicians and Mechanics,Critical Thinking,Basic Skill
63,50,3,Diagnostic Medical Sonographers,Critical Thinking,Basic Skill
63,50,4,Film and Video Editors,Critical Thinking,Basic Skill
63,50,3,"Plumbers, Pipefitters, and Steamfitters",Critical Thinking,Basic Skill
63,48,3,Automotive Engineering Technicians,Critical Thinking,Basic Skill
63,48,3,Camera and Photographic Equipment Repairers,Critical Thinking,Basic Skill
63,46,2,Gas Plant Operators,Critical Thinking,Basic Skill
63,46,3,Musical Instrument Repairers and Tuners,Critical Thinking,Basic Skill
63,45,3,Boilermakers,Critical Thinking,Basic Skill
63,45,3,"Computer, Automated Teller, and Office Machine Repairers",Critical Thinking,Basic Skill
63,45,3,Dental Hygienists,Critical Thinking,Basic Skill
63,45,1,"Derrick Operators, Oil and Gas",Critical Thinking,Basic Skill
63,45,3,"Electronic Equipment Installers and Repairers, Motor Vehicles",Critical Thinking,Basic Skill
63,45,3,Surveying and Mapping Technicians,Critical Thinking,Basic Skill
63,45,2,Upholsterers,Critical Thinking,Basic Skill
63,45,3,Wind Turbine Service Technicians,Critical Thinking,Basic Skill
63,43,2,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Critical Thinking,Basic Skill
63,43,2,Mechanical Door Repairers,Critical Thinking,Basic Skill
63,41,2,Medical Equipment Preparers,Critical Thinking,Basic Skill
60,55,5,Archivists,Critical Thinking,Basic Skill
60,54,2,Correspondence Clerks,Critical Thinking,Basic Skill
60,54,3,Electricians,Critical Thinking,Basic Skill
60,54,3,"Insurance Appraisers, Auto Damage",Critical Thinking,Basic Skill
60,54,4,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Critical Thinking,Basic Skill
60,52,3,Brokerage Clerks,Critical Thinking,Basic Skill
60,52,2,Carpenters,Critical Thinking,Basic Skill
60,52,3,"Human Resources Assistants, Except Payroll and Timekeeping",Critical Thinking,Basic Skill
60,52,3,Magnetic Resonance Imaging Technologists,Critical Thinking,Basic Skill
60,52,2,"Production, Planning, and Expediting Clerks",Critical Thinking,Basic Skill
60,52,2,Reservation and Transportation Ticket Agents and Travel Clerks,Critical Thinking,Basic Skill
60,50,3,"Hairdressers, Hairstylists, and Cosmetologists",Critical Thinking,Basic Skill
60,50,3,Paralegals and Legal Assistants,Critical Thinking,Basic Skill
60,50,2,Recreational Vehicle Service Technicians,Critical Thinking,Basic Skill
60,50,3,Security and Fire Alarm Systems Installers,Critical Thinking,Basic Skill
60,50,2,"Umpires, Referees, and Other Sports Officials",Critical Thinking,Basic Skill
60,48,2,Animal Trainers,Critical Thinking,Basic Skill
60,48,3,Medical and Clinical Laboratory Technicians,Critical Thinking,Basic Skill
60,48,3,Occupational Therapy Assistants,Critical Thinking,Basic Skill
60,48,2,Psychiatric Aides,Critical Thinking,Basic Skill
60,46,3,"Captains, Mates, and Pilots of Water Vessels",Critical Thinking,Basic Skill
60,46,2,Home Health Aides,Critical Thinking,Basic Skill
60,46,4,Transportation Inspectors,Critical Thinking,Basic Skill
60,45,2,Chemical Equipment Operators and Tenders,Critical Thinking,Basic Skill
60,45,3,"Control and Valve Installers and Repairers, Except Mechanical Door",Critical Thinking,Basic Skill
60,45,2,Endoscopy Technicians,Critical Thinking,Basic Skill
60,45,3,Motorboat Mechanics and Service Technicians,Critical Thinking,Basic Skill
60,43,2,"Farmworkers, Farm, Ranch, and Aquacultural Animals",Critical Thinking,Basic Skill
60,43,2,"Roof Bolters, Mining",Critical Thinking,Basic Skill
60,43,2,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Critical Thinking,Basic Skill
60,41,2,Semiconductor Processing Technicians,Critical Thinking,Basic Skill
56,57,3,Agricultural Technicians,Critical Thinking,Basic Skill
56,57,2,First-Line Supervisors of Food Preparation and Serving Workers,Critical Thinking,Basic Skill
56,55,4,Graphic Designers,Critical Thinking,Basic Skill
56,55,3,"Morticians, Undertakers, and Funeral Arrangers",Critical Thinking,Basic Skill
56,55,3,Physical Therapist Assistants,Critical Thinking,Basic Skill
56,54,4,Advertising Sales Agents,Critical Thinking,Basic Skill
56,54,3,Executive Secretaries and Executive Administrative Assistants,Critical Thinking,Basic Skill
56,54,4,"Kindergarten Teachers, Except Special Education",Critical Thinking,Basic Skill
56,52,2,Cargo and Freight Agents,Critical Thinking,Basic Skill
56,52,3,Concierges,Critical Thinking,Basic Skill
56,52,3,Ophthalmic Medical Technologists,Critical Thinking,Basic Skill
56,52,3,Pharmacy Technicians,Critical Thinking,Basic Skill
56,52,3,Photonics Technicians,Critical Thinking,Basic Skill
56,52,3,Quality Control Analysts,Critical Thinking,Basic Skill
56,52,4,Recreation Workers,Critical Thinking,Basic Skill
56,52,3,Sound Engineering Technicians,Critical Thinking,Basic Skill
56,50,3,Computer Numerically Controlled Tool Programmers,Critical Thinking,Basic Skill
56,50,2,Customer Service Representatives,Critical Thinking,Basic Skill
56,50,3,Radiologic Technologists and Technicians,Critical Thinking,Basic Skill
56,50,2,Solar Photovoltaic Installers,Critical Thinking,Basic Skill
56,50,3,Solar Thermal Installers and Technicians,Critical Thinking,Basic Skill
56,50,3,Traffic Technicians,Critical Thinking,Basic Skill
56,50,2,Transportation Security Screeners,Critical Thinking,Basic Skill
56,48,3,Bus and Truck Mechanics and Diesel Engine Specialists,Critical Thinking,Basic Skill
56,48,2,"Court, Municipal, and License Clerks",Critical Thinking,Basic Skill
56,48,2,Dental Laboratory Technicians,Critical Thinking,Basic Skill
56,48,2,Floral Designers,Critical Thinking,Basic Skill
56,48,3,Food Science Technicians,Critical Thinking,Basic Skill
56,48,2,Freight Forwarders,Critical Thinking,Basic Skill
56,48,2,Insurance Claims and Policy Processing Clerks,Critical Thinking,Basic Skill
56,48,3,Merchandise Displayers and Window Trimmers,Critical Thinking,Basic Skill
56,48,3,"Mobile Heavy Equipment Mechanics, Except Engines",Critical Thinking,Basic Skill
56,48,4,Museum Technicians and Conservators,Critical Thinking,Basic Skill
56,48,3,Occupational Therapy Aides,Critical Thinking,Basic Skill
56,48,2,Rail Car Repairers,Critical Thinking,Basic Skill
56,46,2,Animal Breeders,Critical Thinking,Basic Skill
56,46,3,"Bookkeeping, Accounting, and Auditing Clerks",Critical Thinking,Basic Skill
56,46,3,"Fine Artists, Including Painters, Sculptors, and Illustrators",Critical Thinking,Basic Skill
56,46,2,"Inspectors, Testers, Sorters, Samplers, and Weighers",Critical Thinking,Basic Skill
56,46,3,"Interviewers, Except Eligibility and Loan",Critical Thinking,Basic Skill
56,46,3,Mechanical Drafters,Critical Thinking,Basic Skill
56,46,2,Parts Salespersons,Critical Thinking,Basic Skill
56,46,3,Phlebotomists,Critical Thinking,Basic Skill
56,46,3,Water and Wastewater Treatment Plant and System Operators,Critical Thinking,Basic Skill
56,46,2,Weatherization Installers and Technicians,Critical Thinking,Basic Skill
56,45,2,Continuous Mining Machine Operators,Critical Thinking,Basic Skill
56,45,3,"Cooks, Private Household",Critical Thinking,Basic Skill
56,45,2,Geothermal Technicians,Critical Thinking,Basic Skill
56,45,3,"Maintenance and Repair Workers, General",Critical Thinking,Basic Skill
56,45,3,"Model Makers, Wood",Critical Thinking,Basic Skill
56,45,2,Personal Care Aides,Critical Thinking,Basic Skill
56,45,3,"Radio, Cellular, and Tower Equipment Installers and Repairers",Critical Thinking,Basic Skill
56,45,3,Stationary Engineers and Boiler Operators,Critical Thinking,Basic Skill
56,45,2,Veterinary Assistants and Laboratory Animal Caretakers,Critical Thinking,Basic Skill
56,43,3,Crane and Tower Operators,Critical Thinking,Basic Skill
56,43,2,"Earth Drillers, Except Oil and Gas",Critical Thinking,Basic Skill
56,43,1,Fallers,Critical Thinking,Basic Skill
